분할경주여부,마명,마번,기수번호,조교사번호,부담구분,출전번호,경주일자,경주거리,경주등급,출전마구분,경주번호,야간경마여부,순위,마필등급,경주기록,출주두수,경주로상태,날씨,마체중,출생일,성별,소유자명,생산국,부마명,소재지,순위점수
0,드래곤불패,52420,080582,70200.0,3,10,2025-11-29,1800,일반,일반,11,일반,2,2.0,114.6,10.0,다습,흐림,468.0,2021-05-04,거,(주)메타플렉스,미국,LIAM'S MAP,서울경마공원,0.8888888888888888
0,클러치매직,53493,080582,70244.0,2,1,2025-11-30,1300,일반,루키,1,일반,1,6.0,80.6,9.0,다습,흐림,511.0,2023-04-12,수,홍애란,한국,언캡처드,서울경마공원,1.0
0,핫피버,52908,080609,70265.0,2,2,2025-11-30,1300,일반,루키,1,일반,6,6.0,83.0,9.0,다습,흐림,424.0,2023-02-24,암,허훈,한국,올드패션드,서울경마공원,0.375
0,베스트프리덤,54222,080515,70164.0,2,3,2025-11-30,1300,일반,루키,1,일반,8,6.0,83.9,9.0,다습,흐림,482.0,2023-05-16,수,박민지,한국,프리덤차일드,흙마축산,0.125
0,포에버히트,53259,080361,70197.0,2,4,2025-11-30,1300,일반,루키,1,일반,4,6.0,81.7,9.0,다습,흐림,457.0,2023-03-09,암,김준현,한국,미스치비어슬리,렛츠런팜장수,0.625
0,바람개비,53229,080476,70161.0,2,5,2025-11-30,1300,일반,루키,1,일반,3,6.0,81.7,9.0,다습,흐림,489.0,2023-04-12,수,선형조,한국,메디치글로리,서울경마공원,0.75
0,운주프린스,54600,080405,70170.0,2,6,2025-11-30,1300,일반,루키,1,일반,2,6.0,81.2,9.0,다습,흐림,483.0,2023-03-28,수,부수선,한국,테스타마타,서울경마공원,0.875
0,엑스칼리버,53195,080624,70165.0,2,7,2025-11-30,1300,일반,루키,1,일반,9,6.0,86.4,9.0,다습,흐림,485.0,2023-03-24,거,홍상기,한국,피스룰즈,서울경마공원,0.0
0,파카샤인,53712,080486,70182.0,2,8,2025-11-30,1300,일반,루키,1,일반,7,6.0,83.1,9.0,다습,흐림,494.0,2023-04-12,거,디디에스코리아(주),한국,올드패션드,서울경마공원,0.25
0,은파부스터,54868,080588,70167.0,2,9,2025-11-30,1300,일반,루키,1,일반,5,6.0,82.5,9.0,다습,흐림,497.0,2023-03-27,수,이미경,한국,지몰로지스트,서울경마공원,0.5
0,성실위너,53902,080512,70166.0,2,1,2025-11-30,1300,일반,일반,2,일반,5,6.0,82.6,11.0,다습,흐림,466.0,2023-04-21,암,이동훈,한국,언캡처드,서울경마공원,0.6
0,라온사파이어,53640,080533,70095.0,2,3,2025-11-30,1300,일반,일반,2,일반,2,6.0,81.6,11.0,다습,흐림,473.0,2023-05-11,암,라온랜드(주),한국,머스킷맨,서울경마공원,0.9
0,대한코코즈,50809,080486,70174.0,2,4,2025-11-30,1300,일반,일반,2,일반,4,6.0,82.6,11.0,다습,흐림,472.0,2022-03-29,암,이종수,한국,미스치비어슬리,흙마축산,0.7
0,턴테이블,46567,080598,70157.0,2,5,2025-11-30,1300,일반,일반,2,일반,10,6.0,84.0,11.0,다습,흐림,436.0,2021-03-22,암,송암축산,한국,섀클포드,송암축산,0.09999999999999998
0,마이티샤인,52990,080366,70160.0,2,6,2025-11-30,1300,일반,일반,2,일반,1,6.0,81.5,11.0,다습,흐림,433.0,2023-02-18,암,조제형,한국,섀클포드,서울경마공원,1.0
0,엠제이베트,50726,080622,70170.0,2,7,2025-11-30,1300,일반,일반,2,일반,8,6.0,83.7,11.0,다습,흐림,434.0,2022-03-26,암,박정재,한국,오버애널라이즈,흙마축산,0.30000000000000004
0,지산프렌드,56083,080612,70146.0,2,8,2025-11-30,1300,일반,일반,2,일반,6,6.0,83.3,11.0,다습,흐림,432.0,2022-02-19,암,말사모,한국,크리솔라이트,서울경마공원,0.5
0,새내라니아,53343,080438,70248.0,2,10,2025-11-30,1300,일반,일반,2,일반,7,6.0,83.4,11.0,다습,흐림,485.0,2023-03-19,암,문금철,한국,섀클포드,서울경마공원,0.4
0,피엔에스주,46776,080624,70117.0,2,1,2025-11-30,1700,일반,일반,3,일반,6,6.0,115.6,11.0,다습,흐림,462.0,2021-02-26,암,피엔에스홈즈,한국,파워블레이드,서울경마공원,0.5
0,맥스맨,53128,080487,70164.0,2,3,2025-11-30,1700,일반,일반,3,일반,4,6.0,115.1,11.0,다습,흐림,545.0,2023-03-14,수,김세권,한국,센트럴커맨드,서울경마공원,0.7
0,여명의순간,51571,080562,70175.0,2,4,2025-11-30,1700,일반,일반,3,일반,5,6.0,115.5,11.0,다습,흐림,459.0,2022-05-16,암,피닉스,한국,페더럴리스트,서울경마공원,0.6
0,만금크라운,53085,080533,70166.0,2,5,2025-11-30,1700,일반,일반,3,일반,3,6.0,114.4,11.0,다습,흐림,490.0,2023-03-17,수,전영애,한국,빅스,서울경마공원,0.8
0,미스터카라,51296,080486,70098.0,2,7,2025-11-30,1700,일반,일반,3,일반,2,6.0,113.2,11.0,다습,흐림,495.0,2022-04-28,거,명주환,한국,언캡처드,서울경마공원,0.9
0,스마트워리어,50838,080578,70166.0,2,8,2025-11-30,1700,일반,일반,3,일반,8,6.0,116.7,11.0,다습,흐림,408.0,2022-01-19,암,박정재,한국,더킹,서울경마공원,0.30000000000000004
0,파워풀슬루,53323,080530,70244.0,2,9,2025-11-30,1700,일반,일반,3,일반,1,6.0,112.9,11.0,다습,흐림,473.0,2023-03-17,수,(주)녹원목장,한국,테스타마타,녹원목장,1.0
0,더블블레이드,50955,080515,70115.0,2,10,2025-11-30,1700,일반,일반,3,일반,7,6.0,116.5,11.0,다습,흐림,448.0,2022-03-05,암,유성훈,한국,파워블레이드,서울경마공원,0.4
0,누리으뜸,53048,080603,70145.0,2,11,2025-11-30,1700,일반,일반,3,일반,9,6.0,117.7,11.0,다습,흐림,488.0,2022-02-01,암,허도행,한국,트리플나인,서울경마공원,0.19999999999999996
0,나올패스,53378,080366,70264.0,3,1,2025-11-30,1200,일반,일반,4,일반,1,5.0,74.3,11.0,다습,흐림,473.0,2023-04-09,암,이경호a,한국,세이브더월드,서울경마공원,1.0
0,대원용마,1412289,080624,70165.0,3,5,2025-11-30,1200,일반,일반,4,일반,10,5.0,76.1,11.0,다습,흐림,465.0,2021-02-28,거,이혜섭,한국,투아너앤드서브,궁평목장,0.09999999999999998
0,두손으뜸,51521,080602,70148.0,3,7,2025-11-30,1200,일반,일반,4,일반,2,5.0,74.3,11.0,다습,흐림,468.0,2022-03-27,암,이도명,한국,투아너앤드서브,서울경마공원,0.9
0,카리즈마,46118,080337,70150.0,3,8,2025-11-30,1200,일반,일반,4,일반,7,5.0,75.9,11.0,다습,흐림,454.0,2020-02-17,거,투애니포,한국,선더모카신,서울경마공원,0.4
0,보스토크,51885,080614,70117.0,3,9,2025-11-30,1200,일반,일반,4,일반,9,5.0,76.0,11.0,다습,흐림,435.0,2022-05-20,암,용치우,한국,레이스데이,렛츠런팜장수,0.19999999999999996
0,브리도트로피,51618,080612,70293.0,3,10,2025-11-30,1200,일반,일반,4,일반,3,5.0,74.7,11.0,다습,흐림,452.0,2022-04-04,수,조수영,한국,영천에이스,서울경마공원,0.8
0,라온파이널,53078,080550,70095.0,3,11,2025-11-30,1200,일반,일반,4,일반,6,5.0,75.3,11.0,다습,흐림,470.0,2023-02-13,암,손천수,한국,머스킷맨,서울경마공원,0.5
0,금성파워,46929,080578,70164.0,3,1,2025-11-30,1400,일반,일반,5,일반,7,5.0,90.0,11.0,다습,흐림,515.0,2021-02-17,거,조창규,한국,투아너앤드서브,태평목장,0.4
0,새내파이터,55360,080562,70145.0,3,2,2025-11-30,1400,일반,일반,5,일반,1,5.0,87.7,11.0,다습,흐림,449.0,2023-02-28,수,문금철,한국,콩코드포인트,서울경마공원,1.0
0,에클레어,47223,080611,70160.0,3,3,2025-11-30,1400,일반,일반,5,일반,8,5.0,90.1,11.0,다습,흐림,462.0,2021-04-25,암,제이엘피코퍼레이션,한국,섀클포드,서울경마공원,0.30000000000000004
0,스위트송,51396,080434,70174.0,3,5,2025-11-30,1400,일반,일반,5,일반,9,5.0,90.3,11.0,다습,흐림,472.0,2022-05-02,암,김정철,한국,지롤라모,서울경마공원,0.19999999999999996
0,홀리카이저,51390,080624,70248.0,3,7,2025-11-30,1400,일반,일반,5,일반,4,5.0,88.9,11.0,다습,흐림,479.0,2022-02-12,거,문석현,한국,사이먼퓨어,서울경마공원,0.7
0,소프트파워,47083,080547,70179.0,3,8,2025-11-30,1400,일반,일반,5,일반,3,5.0,88.9,11.0,다습,흐림,484.0,2021-05-06,암,피닉스,한국,테스타마타,흙마축산,0.8
0,엑스팩터,47116,080405,70170.0,3,9,2025-11-30,1400,일반,일반,5,일반,5,5.0,89.1,11.0,다습,흐림,488.0,2021-04-13,거,공이공팔,한국,페더럴리스트,서울경마공원,0.6
0,텐배거,45100,080622,70166.0,3,10,2025-11-30,1400,일반,일반,5,일반,6,5.0,89.2,11.0,다습,흐림,483.0,2019-01-25,수,김명식,한국,카우보이칼,서울경마공원,0.5
0,글로벌파로아,55428,080417,70148.0,3,3,2025-11-30,1400,일반,일반,6,일반,8,4.0,88.7,11.0,다습,흐림,456.0,2022-08-30,거,장재형,호주,AMERICAN PHAROAH,서울경마공원,0.30000000000000004
0,서클에이,60721,080611,70244.0,3,4,2025-11-30,1400,일반,일반,6,일반,4,4.0,88.3,11.0,다습,흐림,472.0,2023-05-13,수,이기선,미국,HIGHER POWER,서울경마공원,0.7
0,카인드큐피드,57326,080486,70161.0,3,6,2025-11-30,1400,일반,일반,6,일반,10,4.0,91.1,11.0,다습,흐림,515.0,2023-01-17,암,서순배,미국,INSTILLED REGARD,서울경마공원,0.09999999999999998
0,서울불청객,50697,080547,70179.0,3,7,2025-11-30,1400,일반,일반,6,일반,6,4.0,88.5,11.0,다습,흐림,494.0,2022-02-24,수,(주)나스카,한국,페더럴리스트,나스카팜,0.5
0,창창삭스,55087,080476,70149.0,3,8,2025-11-30,1400,일반,일반,6,일반,9,4.0,89.9,11.0,다습,흐림,500.0,2021-10-29,수,김창식,뉴질랜드,RAGEESE,서울경마공원,0.19999999999999996
0,행운의여신,57331,080550,70177.0,3,9,2025-11-30,1400,일반,일반,6,일반,2,4.0,87.2,11.0,다습,흐림,466.0,2023-02-26,암,박남성,미국,CAIRO PRINCE,서울경마공원,0.9
0,토호마켓,46650,080405,70170.0,3,10,2025-11-30,1400,일반,일반,6,일반,3,4.0,87.7,11.0,다습,흐림,459.0,2021-02-16,암,최임규,한국,레볼루셔너리,서울경마공원,0.8
0,즐거운상상,51830,080530,70200.0,3,11,2025-11-30,1400,일반,일반,6,일반,1,4.0,87.2,11.0,다습,흐림,468.0,2022-04-24,수,우태율,한국,트리플나인,서울경마공원,1.0
0,관악산오투,55885,080624,70244.0,1,2,2025-11-30,1200,대상,일반,7,일반,4,4.0,73.4,13.0,다습,흐림,492.0,2022-01-24,암,손병석,미국,CONNECT,서울경마공원,0.75
0,실버레인,52119,080530,70146.0,1,5,2025-11-30,1200,대상,일반,7,일반,2,2.0,72.7,13.0,다습,흐림,487.0,2022-03-11,수,조근식,한국,투아너앤드서브,서울경마공원,0.9166666666666666
0,쏘아라스타,51127,080602,70181.0,1,6,2025-11-30,1200,대상,일반,7,일반,3,2.0,72.7,13.0,다습,흐림,518.0,2022-02-28,수,현태봉,한국,투아너앤드서브,서울경마공원,0.8333333333333334
0,미라클한강,46832,080434,70198.0,1,7,2025-11-30,1200,대상,일반,7,일반,5,4.0,73.4,13.0,다습,흐림,503.0,2021-02-25,거,조금제,한국,한센,서울경마공원,0.6666666666666667
0,매직포션,54028,080476,70225.0,1,8,2025-11-30,1200,대상,일반,7,일반,1,1.0,71.7,13.0,다습,흐림,494.0,2021-05-08,거,김광두,미국,COMPETITIVE EDGE,렛츠런팜장수,1.0
0,더플레이어,1412303,080417,70146.0,1,13,2025-11-30,1200,대상,일반,7,일반,6,6.0,73.5,13.0,다습,흐림,501.0,2021-03-12,거,조근식,한국,콩코드포인트,서울경마공원,0.5833333333333333
0,원평스톰,55888,080616,70148.0,1,5,2025-11-30,2300,대상,일반,8,일반,6,5.0,149.7,16.0,다습,흐림,551.0,2022-04-26,수,김용재,미국,TALE OF VERVE,서울경마공원,0.6666666666666667
0,강풍마,45769,080550,70177.0,1,6,2025-11-30,2300,대상,일반,8,일반,2,2.0,146.7,16.0,다습,흐림,565.0,2020-03-14,수,박남성,한국,피스룰즈,서울경마공원,0.9333333333333333
0,주몽천하,46261,080611,70175.0,3,2,2025-11-30,1600,일반,일반,9,일반,3,4.0,102.7,10.0,다습,흐림,495.0,2020-02-15,거,씨유네트워크,한국,카우보이칼,서울경마공원,0.7777777777777778
0,러브오마인,47185,080405,70182.0,3,4,2025-11-30,1600,일반,일반,9,일반,5,4.0,103.3,10.0,다습,흐림,460.0,2021-04-21,암,한춘택,한국,크리솔라이트,서울경마공원,0.5555555555555556
0,대승마,50854,080614,70181.0,3,7,2025-11-30,1600,일반,일반,9,일반,9,4.0,105.0,10.0,다습,흐림,490.0,2022-01-27,암,김길리,한국,제이피즈거스토,서울경마공원,0.11111111111111116
0,파인핑크,50948,080562,70182.0,3,8,2025-11-30,1600,일반,일반,9,일반,2,4.0,102.3,10.0,다습,흐림,443.0,2022-02-13,암,파인트리,한국,트리플나인,서울경마공원,0.8888888888888888
0,우승진리,52118,080366,70264.0,3,9,2025-11-30,1600,일반,일반,9,일반,6,4.0,103.7,10.0,다습,흐림,490.0,2022-02-28,수,박남성,한국,섀클포드,서울경마공원,0.4444444444444444
0,하늘감동,50867,080417,70145.0,3,10,2025-11-30,1600,일반,일반,9,일반,7,4.0,104.6,10.0,다습,흐림,466.0,2022-01-11,거,허도행,한국,올드패션드,서울경마공원,0.33333333333333337
0,미스터스톰,51936,080582,70197.0,3,1,2025-11-30,1700,일반,일반,10,일반,5,4.0,113.3,11.0,다습,흐림,498.0,2022-04-22,수,이종욱,한국,미스터크로우,성수목장,0.6
0,스마트삭스,46221,080473,70167.0,3,2,2025-11-30,1700,일반,일반,10,일반,8,4.0,114.0,11.0,다습,흐림,455.0,2020-04-27,암,김창식,한국,카우보이칼,렛츠런팜장수,0.30000000000000004
0,자체발광,55896,080611,70200.0,3,3,2025-11-30,1700,일반,일반,10,일반,2,4.0,112.8,11.0,다습,흐림,522.0,2022-05-22,거,우태율,미국,FROSTED,서울경마공원,0.9
0,퍼펙트건맨,45533,080578,70144.0,3,4,2025-11-30,1700,일반,일반,10,일반,9,4.0,114.3,11.0,다습,흐림,538.0,2020-03-19,거,박재범,한국,올드패션드,서울경마공원,0.19999999999999996
0,히어로짱,54666,080602,70103.0,3,5,2025-11-30,1700,일반,일반,10,일반,3,4.0,112.9,11.0,다습,흐림,415.0,2022-04-21,거,임재형,미국,AMERICAN FREEDOM,양평승마랜드,0.8
0,퍼지스텝,50938,080417,70146.0,3,6,2025-11-30,1700,일반,일반,10,일반,1,4.0,111.6,11.0,다습,흐림,464.0,2022-04-12,암,홍승오,한국,퍼지,서울경마공원,1.0
0,무한아르고,53723,080608,70161.0,3,7,2025-11-30,1700,일반,일반,10,일반,10,4.0,114.4,11.0,다습,흐림,481.0,2021-05-01,암,우태율,미국,OSCAR PERFORMANCE,서울경마공원,0.09999999999999998
0,럭키붐,54047,080588,70181.0,3,8,2025-11-30,1700,일반,일반,10,일반,7,4.0,113.5,11.0,다습,흐림,424.0,2021-03-15,거,황은호,미국,LOOKIN AT LUCKY,서울경마공원,0.4
0,글로벌컴퓨팅,56592,080513,70182.0,3,9,2025-11-30,1700,일반,일반,10,일반,11,4.0,118.9,11.0,다습,흐림,537.0,2022-04-22,거,장재형,미국,CLOUD COMPUTING,서울경마공원,0.0
0,비케이러브,50939,080515,70199.0,3,10,2025-11-30,1700,일반,일반,10,일반,4,4.0,113.0,11.0,다습,흐림,436.0,2022-02-15,암,함승원,한국,투아너앤드서브,서울경마공원,0.7
0,나비드,56388,080603,70182.0,3,11,2025-11-30,1700,일반,일반,10,일반,6,4.0,113.5,11.0,다습,흐림,460.0,2022-04-09,거,박철근,미국,MR. MONEY,서울경마공원,0.5
0,월드블레임,54225,080616,70148.0,3,3,2025-11-30,1800,일반,일반,11,일반,5,3.0,118.7,11.0,다습,흐림,506.0,2021-02-10,거,황봉기,미국,BLAME,서울경마공원,0.6
0,울트라드래곤,52422,080614,70175.0,3,4,2025-11-30,1800,일반,일반,11,일반,2,3.0,117.9,11.0,다습,흐림,490.0,2021-04-22,수,(주)메타플렉스,미국,KLIMT,서울경마공원,0.9
0,서부챔프,47392,080337,70098.0,3,5,2025-11-30,1800,일반,일반,11,일반,4,3.0,118.5,11.0,다습,흐림,506.0,2021-02-25,암,부건영,한국,경부대로,서울경마공원,0.7
0,세광파이터,1412326,080487,70168.0,3,7,2025-11-30,1800,일반,일반,11,일반,6,3.0,118.8,11.0,다습,흐림,490.0,2021-04-10,수,배형진,한국,아임유어파더,서울경마공원,0.5
0,슈퍼선더,55090,080613,70200.0,3,9,2025-11-30,1800,일반,일반,11,일반,9,3.0,120.2,11.0,다습,흐림,483.0,2021-10-05,거,양동희,뉴질랜드,RELIABLE MAN,서울경마공원,0.19999999999999996
0,드래곤게이트,54602,080405,70197.0,3,10,2025-11-30,1800,일반,일반,11,일반,7,3.0,118.9,11.0,다습,흐림,493.0,2022-02-19,거,김형란,미국,FLATTER,서울경마공원,0.4
0,임로,51442,080550,70177.0,3,11,2025-11-30,1800,일반,일반,11,일반,8,3.0,119.4,11.0,다습,흐림,487.0,2022-03-20,수,임수복,한국,페더럴리스트,서울경마공원,0.30000000000000004
0,스터닝칼리버,53523,080550,70165.0,2,1,2025-12-06,1200,일반,루키,1,일반,6,6.0,77.7,10.0,양호,맑음,523.0,2023-03-17,수,박정배,한국,카우보이칼,궁평캠프,0.4444444444444444
0,월드빅스,53444,080616,70170.0,2,3,2025-12-06,1200,일반,루키,1,일반,5,6.0,76.5,10.0,양호,맑음,452.0,2023-03-09,암,이정화,한국,빅스,서울경마공원,0.5555555555555556
0,세명피크,53872,080486,70199.0,2,4,2025-12-06,1200,일반,루키,1,일반,7,6.0,77.8,10.0,양호,맑음,431.0,2023-04-28,암,이기철,한국,GALILEAN,서울경마공원,0.33333333333333337
0,러브인서울,52882,080361,70225.0,2,5,2025-12-06,1200,일반,루키,1,일반,4,6.0,74.9,10.0,양호,맑음,476.0,2023-02-12,암,(주)나스카,한국,ARMY MULE,서울경마공원,0.6666666666666667
0,정상헤라,53038,080405,70175.0,2,6,2025-12-06,1200,일반,루키,1,일반,2,6.0,74.0,10.0,양호,맑음,529.0,2023-02-06,암,정동진,한국,머스킷맨,서울경마공원,0.8888888888888888
0,카우보이삭스,52817,080473,70167.0,2,7,2025-12-06,1200,일반,루키,1,일반,3,6.0,74.6,10.0,양호,맑음,494.0,2023-01-27,암,김창식,한국,카우보이칼,서울경마공원,0.7777777777777778
0,황금어장,52890,080562,70179.0,2,9,2025-12-06,1200,일반,루키,1,일반,1,6.0,73.9,10.0,양호,맑음,496.0,2023-02-18,수,(주)나스카,한국,나스카프린스,서울경마공원,1.0
0,로드투스피어,51814,080622,70247.0,2,1,2025-12-06,1300,일반,일반,3,일반,6,6.0,84.2,11.0,양호,흐림,426.0,2022-04-21,암,강현찬,한국,퍼지,서울경마공원,0.5
0,원더풀튠업,50882,080623,70265.0,2,2,2025-12-06,1300,일반,일반,3,일반,4,6.0,83.8,11.0,양호,흐림,421.0,2022-01-28,암,지대섭,한국,테스타마타,서울경마공원,0.7
0,라온플레어,53077,080533,70095.0,2,3,2025-12-06,1300,일반,일반,3,일반,2,6.0,83.2,11.0,양호,흐림,469.0,2023-02-14,암,손천수,한국,머스킷맨,서울경마공원,0.9
0,월드화합,51789,080337,70170.0,2,5,2025-12-06,1300,일반,일반,3,일반,5,6.0,83.9,11.0,양호,흐림,438.0,2022-04-19,암,송한우,한국,선더모카신,서울경마공원,0.6
0,걸작티아라,52818,080616,70117.0,2,6,2025-12-06,1300,일반,일반,3,일반,1,6.0,82.5,11.0,양호,흐림,466.0,2023-01-26,암,박덕희,한국,레이스데이,서울경마공원,1.0
0,와일드매직,53941,080578,70244.0,2,8,2025-12-06,1300,일반,일반,3,일반,3,6.0,83.7,11.0,양호,흐림,449.0,2023-04-29,암,이시돌협회,한국,트리플나인,서울경마공원,0.8
0,스마트밍크,52099,080486,70150.0,2,9,2025-12-06,1300,일반,일반,3,일반,8,6.0,85.2,11.0,양호,흐림,446.0,2022-02-09,암,김은갑,한국,모던카우보이,서울경마공원,0.30000000000000004
0,위드도르티,51561,080550,70177.0,2,2,2025-12-06,1400,일반,일반,4,일반,7,6.0,90.6,11.0,양호,맑음,498.0,2022-03-11,암,최상일,한국,도르트문트,그레이트힐팜,0.4
0,질주천하,46894,080598,70161.0,2,3,2025-12-06,1400,일반,일반,4,일반,9,6.0,91.8,11.0,양호,맑음,473.0,2021-03-28,암,제일사료(주),한국,언캡처드,서울경마공원,0.19999999999999996
0,피엔에스미,46772,080621,70117.0,2,5,2025-12-06,1400,일반,일반,4,일반,5,6.0,89.6,11.0,양호,맑음,476.0,2021-02-26,암,피엔에스홈즈,한국,파워블레이드,서울경마공원,0.6
0,케이사이먼,51890,080612,70157.0,2,6,2025-12-06,1400,일반,일반,4,일반,6,6.0,90.4,11.0,양호,맑음,483.0,2022-05-03,거,정광화,한국,사이먼퓨어,서울경마공원,0.5
0,검은숲,54176,080405,70174.0,2,7,2025-12-06,1400,일반,일반,4,일반,2,6.0,88.5,11.0,양호,맑음,528.0,2023-04-27,수,박치문외1인(조훈현),한국,섀클포드,서울경마공원,0.9
0,빛의순간,51750,080624,70165.0,2,8,2025-12-06,1400,일반,일반,4,일반,8,6.0,90.7,11.0,양호,맑음,472.0,2021-03-16,암,홍상기,한국,올드패션드,(주)궁평캠프,0.30000000000000004
0,넘버원삭스,51360,080582,70197.0,2,9,2025-12-06,1400,일반,일반,4,일반,10,6.0,92.8,11.0,양호,맑음,500.0,2022-03-29,거,김창식,한국,한센,흙마축산,0.09999999999999998
0,원더풀리즌,50747,080530,70244.0,2,10,2025-12-06,1400,일반,일반,4,일반,3,6.0,89.2,11.0,양호,맑음,454.0,2022-03-11,거,지대섭,한국,투아너앤드서브,녹원목장,0.8
0,초콜릿,53950,080616,70165.0,2,11,2025-12-06,1400,일반,일반,4,일반,1,6.0,87.0,11.0,양호,맑음,509.0,2023-04-28,수,용치우,한국,지롤라모,서울경마공원,1.0
0,콩코드코디,53888,080361,70248.0,3,2,2025-12-06,1400,일반,일반,5,일반,1,5.0,88.6,11.0,양호,흐림,490.0,2023-04-22,수,씨유네트워크,한국,콩코드포인트,서울경마공원,1.0
0,애플스타일,52161,080562,70179.0,3,4,2025-12-06,1400,일반,일반,5,일반,3,5.0,88.7,11.0,양호,흐림,491.0,2022-02-10,수,선형조,한국,투아너앤드서브,나스카팜,0.8
0,선갤런트,47012,080533,70096.0,3,5,2025-12-06,1400,일반,일반,5,일반,11,5.0,92.3,11.0,양호,흐림,437.0,2021-03-25,수,이신근,한국,커널존,서울경마공원,0.0
0,클림트월드,52513,080582,70199.0,3,6,2025-12-06,1400,일반,일반,5,일반,9,5.0,90.3,11.0,양호,흐림,519.0,2021-02-09,수,이혜란,미국,KLIMT,서울경마공원,0.19999999999999996
0,알리페르,51395,080486,70264.0,3,7,2025-12-06,1400,일반,일반,5,일반,2,5.0,88.7,11.0,양호,흐림,436.0,2022-03-12,암,김정철,한국,오버애널라이즈,서울경마공원,0.9
0,캡틴라이즈,51538,080473,70166.0,3,9,2025-12-06,1400,일반,일반,5,일반,6,5.0,89.0,11.0,양호,흐림,487.0,2022-04-26,수,박정재,한국,더킹,서울경마공원,0.5
0,퍼플신화,45289,080578,70117.0,3,10,2025-12-06,1400,일반,일반,5,일반,7,5.0,89.1,11.0,양호,흐림,459.0,2020-03-12,거,퍼플라인,한국,한센,제주브리더스파크,0.4
0,동강의스타,53783,080550,70152.0,3,11,2025-12-06,1400,일반,일반,5,일반,8,5.0,89.6,11.0,양호,흐림,482.0,2023-05-06,거,송창오,한국,올드패션드,서울경마공원,0.30000000000000004
0,하이퍼엑스,56394,080621,70166.0,3,1,2025-12-06,1200,일반,일반,6,일반,9,5.0,77.1,11.0,양호,흐림,501.0,2022-02-21,거,오종환,미국,EXAGGERATOR,서울경마공원,0.19999999999999996
0,스페셜포스,46648,080434,70198.0,3,2,2025-12-06,1200,일반,일반,6,일반,11,5.0,77.4,11.0,양호,흐림,471.0,2021-02-06,암,이상진,한국,언캡처드,서울경마공원,0.0
0,천마호령,52080,080486,70174.0,3,3,2025-12-06,1200,일반,일반,6,일반,2,5.0,74.2,11.0,양호,흐림,466.0,2022-05-17,암,김두식,한국,섀클포드,흙마축산,0.9
0,문학파이터,50690,080624,70148.0,3,4,2025-12-06,1200,일반,일반,6,일반,3,5.0,74.6,11.0,양호,흐림,442.0,2022-03-22,암,권경자,한국,사우스비치,서울경마공원,0.8
0,라온플로렌스,50873,080361,70095.0,3,5,2025-12-06,1200,일반,일반,6,일반,1,5.0,73.9,11.0,양호,흐림,476.0,2022-01-31,거,라온랜드(주),한국,머스킷맨,서울경마공원,1.0
0,크레이지망고,51435,080603,70161.0,3,6,2025-12-06,1200,일반,일반,6,일반,7,5.0,76.6,11.0,양호,흐림,489.0,2022-03-11,수,서창식,한국,레볼루셔너리,서울경마공원,0.4
0,스마트마루,51283,080515,70164.0,3,8,2025-12-06,1200,일반,일반,6,일반,6,5.0,76.4,11.0,양호,흐림,424.0,2022-03-17,암,박정재,한국,레볼루셔너리,서울경마공원,0.5
0,퀸매스터리,54244,080609,70117.0,3,10,2025-12-06,1200,일반,일반,6,일반,8,5.0,76.9,11.0,양호,흐림,457.0,2021-01-23,암,양경필,미국,MASTERY,대한목장,0.30000000000000004
0,블랙스펙터,47204,080608,70144.0,3,11,2025-12-06,1200,일반,일반,6,일반,5,5.0,76.2,11.0,양호,흐림,459.0,2021-04-17,수,허영희,한국,한센,서울경마공원,0.6
1,안양쓰나미,47535,080486,70103.0,3,2,2025-12-06,1300,일반,일반,7,일반,7,5.0,82.6,11.0,양호,흐림,495.0,2021-03-15,암,이상진,한국,선더모카신,서울경마공원,0.4
1,캄인스톰,54784,080611,70199.0,3,3,2025-12-06,1300,일반,일반,7,일반,6,5.0,82.5,11.0,양호,흐림,479.0,2022-02-22,수,이혜란,미국,MIDNIGHT STORM,서울경마공원,0.5
1,제이원파워,50876,080473,70179.0,3,4,2025-12-06,1300,일반,일반,7,일반,3,5.0,81.6,11.0,양호,흐림,447.0,2022-02-15,수,박정재,한국,더킹,흙마축산,0.8
1,해맞이,51137,080578,70152.0,3,5,2025-12-06,1300,일반,일반,7,일반,9,5.0,83.3,11.0,양호,흐림,478.0,2022-03-05,암,박태준,한국,콩코드포인트,서울경마공원,0.19999999999999996
1,하이크라운,51972,080515,70149.0,3,7,2025-12-06,1300,일반,일반,7,일반,4,5.0,82.0,11.0,양호,흐림,517.0,2022-05-16,수,장석린,한국,라이언메탈,서울경마공원,0.7
1,월드베리언스,53290,080621,70170.0,3,8,2025-12-06,1300,일반,일반,7,일반,8,5.0,83.0,11.0,양호,흐림,512.0,2021-02-18,수,송태형,미국,TAPITURE,서울경마공원,0.30000000000000004
1,디네,54055,080613,70146.0,3,9,2025-12-06,1300,일반,일반,7,일반,1,5.0,79.3,11.0,양호,흐림,510.0,2023-03-09,수,환상마,한국,미스터크로우,서울경마공원,1.0
1,금아포모스트,51259,080550,70181.0,3,10,2025-12-06,1300,일반,일반,7,일반,2,5.0,81.0,11.0,양호,흐림,482.0,2022-04-03,거,금아산업(주),한국,섀클포드,서울경마공원,0.9
