분할경주여부,마명,마번,기수번호,조교사번호,부담구분,출전번호,대상경주명,경주일자,경주거리,경주등급,출전마구분,경주번호,야간경마여부,순위,확정배당율(단승식),편성두수,마필등급,경주기록,출주두수,경주로상태,날씨,마체중,모마명,출생일,성별,소유자명,생산국,부마명,소재지
0,마이티짱,52426,080611,70160.0,3,4,일반,20251026,1600,일반,일반,10,일반,3,1.5,10,2,102.0,10.0,양호,흐림,514.0,WINGS OF A DOVE,2021-02-23(5세),수,조제형,미국,레이스데이,서울경마공원
0,킹아너,44487,080614,70117.0,3,5,일반,20251026,1600,일반,일반,10,일반,6,1.5,10,2,102.5,10.0,양호,흐림,470.0,정보왕,2019-04-18(7세),거,퍼플라인,한국,투아너앤드서브,서울경마공원
0,선더드림,54033,080513,70149.0,3,6,일반,20251026,1600,일반,일반,10,일반,5,1.5,10,2,102.5,10.0,양호,흐림,466.0,THE MAGIC STONE,2021-04-22(5세),거,변갑한,미국,CLOUD COMPUTING,서울경마공원
0,몬탁챗,54009,080434,70144.0,3,7,일반,20251026,1600,일반,일반,10,일반,8,1.5,10,2,102.9,10.0,양호,흐림,499.0,AGGREGATOR,2021-02-19(5세),수,조금제,미국,프레저베이셔니스,서울경마공원
0,서울탱크,38052,080603,70247.0,3,8,일반,20251026,1600,일반,일반,10,일반,10,1.5,10,2,104.3,10.0,양호,흐림,461.0,WEDGEFIELD,2014-02-15(12세),거,조병해,미국,GIANT OAK,서울경마공원
0,더플레이어,1412303,080530,70146.0,3,9,일반,20251026,1600,일반,일반,10,일반,4,1.5,10,2,102.2,10.0,양호,흐림,503.0,나우코프위드디스,2021-03-12(5세),거,조근식,한국,콩코드포인트,서울경마공원
0,페퍼엑스,55886,080366,70174.0,3,10,일반,20251026,1600,일반,일반,10,일반,1,1.5,10,2,100.8,10.0,양호,흐림,488.0,MY HAPPY GIRL,2022-04-18(4세),수,박남성,미국,SPEIGHTSTER,서울경마공원
0,허쉬대보,38599,080529,70182.0,2,1,일반,20251026,2300,일반,일반,11,일반,8,16.3,8,1,154.5,8.0,양호,흐림,515.0,허쉬틸드,2016-03-22(10세),수,박철근,한국,테스타마타,서울경마공원
0,사탕소녀,56395,080611,70244.0,2,2,일반,20251026,2300,일반,일반,11,일반,4,16.3,8,1,151.5,8.0,양호,흐림,470.0,MIDNIGHT CANDY,2022-02-28(4세),암,이기선,미국,GIRVIN,서울경마공원
0,노던타임,46505,080609,70265.0,2,3,일반,20251026,2300,일반,일반,11,일반,1,16.3,8,1,151.0,8.0,양호,흐림,492.0,STELLA PRIMA,2018-03-15(8세),거,최상일,미국,NOT THIS TIME,서울경마공원
0,이스트웨스트,54011,080547,70165.0,2,4,일반,20251026,2300,일반,일반,11,일반,6,16.3,8,1,153.1,8.0,양호,흐림,504.0,ARCH OF TROY,2021-03-16(5세),거,김영구,미국,WEST COAST,서울경마공원
0,메가드래곤,47050,080582,70170.0,2,5,일반,20251026,2300,일반,일반,11,일반,2,16.3,8,1,151.2,8.0,양호,흐림,521.0,스핀,2021-02-15(5세),수,김형란,한국,사이먼퓨어,렛츠런팜장수
0,매글데이,45998,080417,70167.0,2,6,일반,20251026,2300,일반,일반,11,일반,5,16.3,8,1,153.1,8.0,양호,흐림,485.0,매글레브,2020-04-24(6세),거,하늬바람,한국,애니기븐새터데이,서울경마공원
0,블랙벨트,46935,080530,70244.0,2,7,일반,20251026,2300,일반,일반,11,일반,3,16.3,8,1,151.4,8.0,양호,흐림,489.0,러빈엠파이어,2021-03-24(5세),수,이강운,한국,SPEIGHTSTER,서울경마공원
0,자이언트선더,53193,080530,70244.0,2,1,일반,20251101,1000,일반,루키,1,일반,11,18.1,12,6,64.4,12.0,건조,맑음,445.0,금아글로리,2023-02-02(3세),거,남기태,한국,한센,서울경마공원
0,델타최강,53874,080512,70248.0,2,2,일반,20251101,1000,일반,루키,1,일반,12,18.1,12,6,65.1,12.0,건조,맑음,476.0,런키튼런,2023-04-21(3세),수,강균호,한국,콩코드포인트,서울경마공원
0,나이트강자,52945,080547,70165.0,2,3,일반,20251101,1000,일반,루키,1,일반,5,18.1,12,6,63.8,12.0,건조,맑음,507.0,대륙강자,2023-02-19(3세),수,조창규,한국,나이트러스,금성목장(제주)
0,핫피버,52908,080609,70265.0,2,4,일반,20251101,1000,일반,루키,1,일반,6,18.1,12,6,64.1,12.0,건조,맑음,429.0,에이티파이브에스,2023-02-24(3세),암,허훈,한국,올드패션드,서울경마공원
0,프리메로,53629,080434,70174.0,2,5,일반,20251101,1000,일반,루키,1,일반,7,18.1,12,6,64.2,12.0,건조,맑음,470.0,깍쟁이,2023-03-25(3세),거,김철,한국,인디밴드,서울경마공원
0,카우보이삭스,52817,080588,70167.0,2,6,일반,20251101,1000,일반,루키,1,일반,4,18.1,12,6,63.5,12.0,건조,맑음,500.0,스틸더패션,2023-01-27(3세),암,김창식,한국,카우보이칼,서울경마공원
0,다나은루비,53576,080513,70170.0,2,7,일반,20251101,1000,일반,루키,1,일반,9,18.1,12,6,64.2,12.0,건조,맑음,450.0,대압승,2023-03-21(3세),암,이진경,한국,킹삭스,서울경마공원
0,타이거불패,53989,080405,70197.0,2,8,일반,20251101,1000,일반,루키,1,일반,3,18.1,12,6,63.1,12.0,건조,맑음,470.0,진저러시,2023-04-08(3세),암,(주)메타플렉스,한국,파워블레이드,서울경마공원
0,스틸모어,53349,080438,70248.0,2,9,일반,20251101,1000,일반,루키,1,일반,2,18.1,12,6,62.8,12.0,건조,맑음,471.0,해피투데이,2023-04-01(3세),암,김경민,한국,나이트러스,대천목장
0,만금실버,53140,080598,70166.0,2,10,일반,20251101,1000,일반,루키,1,일반,8,18.1,12,6,64.2,12.0,건조,맑음,462.0,핫실버,2023-02-22(3세),암,전영애,한국,파워블레이드,서울경마공원
0,파이터,53418,080582,70225.0,2,11,일반,20251101,1000,일반,루키,1,일반,10,18.1,12,6,64.3,12.0,건조,맑음,478.0,머제스틱게일,2023-03-28(3세),수,김길리,한국,COLLECTED,서울경마공원
0,동진비상,53273,080550,70144.0,2,12,일반,20251101,1000,일반,루키,1,일반,1,18.1,12,6,62.7,12.0,건조,맑음,477.0,디어원,2023-03-30(3세),암,민규동,한국,KARAKONTIE,서울경마공원
0,클럽맨,53875,080618,70098.0,2,1,일반,20251101,1200,일반,일반,2,일반,95,2.4,11,6,,10.0,건조,맑음,489.0,플리트비체,2023-02-08(3세),수,최홍일,한국,지몰로지스트,서울경마공원
0,거센돌격,53877,080515,70167.0,2,2,일반,20251101,1200,일반,일반,2,일반,1,2.4,11,6,76.4,10.0,건조,맑음,454.0,매글레브,2023-04-16(3세),거,강석대,한국,투아너앤드서브,서울경마공원
0,피엔에스러너,51072,080100,70117.0,2,3,일반,20251101,1200,일반,일반,2,일반,9,2.4,11,6,81.4,10.0,건조,맑음,472.0,검향,2022-03-17(4세),거,피엔에스홈즈,한국,생일기쁨,서울경마공원
0,더슈퍼러너,54185,080533,70144.0,2,5,일반,20251101,1200,일반,일반,2,일반,10,2.4,11,6,81.5,10.0,건조,맑음,470.0,명진스톰,2023-04-28(3세),수,이광수,한국,피스룰즈,서울경마공원
0,플레이스테이,51414,080366,70247.0,2,6,일반,20251101,1200,일반,일반,2,일반,5,2.4,11,6,78.6,10.0,건조,맑음,564.0,템플테이션,2022-04-17(4세),수,김창만,한국,레이스데이,서울경마공원
0,피엔에스워크,51681,080603,70117.0,2,7,일반,20251101,1200,일반,일반,2,일반,6,2.4,11,6,79.1,10.0,건조,맑음,483.0,파워앤스피드,2022-03-10(4세),암,피엔에스홈즈,한국,프로스펙티브,서울경마공원
0,학산태풍,50684,080614,70163.0,2,8,일반,20251101,1200,일반,일반,2,일반,2,2.4,11,6,77.4,10.0,건조,맑음,506.0,회오리바람,2022-03-03(4세),암,황봉기,한국,사우스비치,서울경마공원
0,라온익스트림,53643,080550,70095.0,2,10,일반,20251101,1200,일반,일반,2,일반,3,2.4,11,6,77.9,10.0,건조,맑음,476.0,라온발리,2023-04-20(3세),거,손천수,한국,머스킷맨,라온목장
0,원더풀다르샨,50760,080405,70174.0,2,11,일반,20251101,1200,일반,일반,2,일반,4,2.4,11,6,78.3,10.0,건조,맑음,425.0,콰드릴,2022-02-25(4세),수,지성배,한국,제이피즈거스토,서울경마공원
0,브리도갤럭시,53008,080547,70293.0,2,2,일반,20251101,1400,일반,일반,3,일반,10,4.7,11,6,94.0,11.0,건조,맑음,490.0,에브리모멘트,2023-02-13(3세),거,조수영,한국,레볼루셔너리,서울경마공원
0,세라드,53494,080550,70117.0,2,3,일반,20251101,1400,일반,일반,3,일반,6,4.7,11,6,91.9,11.0,건조,맑음,518.0,레이디콸러티,2023-03-16(3세),수,간용기,한국,섀클포드,서울경마공원
0,원더풀리즌,50747,080624,70244.0,2,4,일반,20251101,1400,일반,일반,3,일반,11,4.7,11,6,94.2,11.0,건조,맑음,453.0,금아퀸,2022-03-11(4세),거,지대섭,한국,투아너앤드서브,녹원목장
0,로드투스타,57600,080602,70148.0,2,5,일반,20251101,1400,일반,일반,3,일반,4,4.7,11,6,90.0,11.0,건조,맑음,485.0,박차오름,2023-03-20(3세),수,최종복,한국,인디밴드,서울경마공원
0,새내파이터,55360,080562,70145.0,2,7,일반,20251101,1400,일반,일반,3,일반,1,4.7,11,6,89.2,11.0,건조,맑음,447.0,메니그랜드,2023-02-28(3세),수,문금철,한국,콩코드포인트,서울경마공원
0,코스모롱,53298,080405,70165.0,2,8,일반,20251101,1400,일반,일반,3,일반,5,4.7,11,6,90.2,11.0,건조,맑음,521.0,버닝건,2023-03-04(3세),암,유수현,한국,미스치비어슬리,서울경마공원
0,서브미션,53543,080616,70146.0,2,11,일반,20251101,1400,일반,일반,3,일반,3,4.7,11,6,90.0,11.0,건조,맑음,509.0,설트리조스키,2023-03-20(3세),수,말사모,한국,컬러즈플라잉,렛츠런팜장수
0,세명다이아,54761,080486,70145.0,3,1,일반,20251101,1400,일반,일반,4,일반,3,3.5,11,5,88.9,11.0,건조,맑음,447.0,곱따,2022-03-03(4세),암,이기철,한국,프리덤차일드,서울경마공원
0,이클립스더퀸,51190,080513,70174.0,3,2,일반,20251101,1400,일반,일반,4,일반,7,3.5,11,5,89.8,11.0,건조,맑음,498.0,호니미에르,2022-04-24(4세),암,조한수,한국,섀클포드,서울경마공원
0,비케이벨,47463,080515,70199.0,3,4,일반,20251101,1400,일반,일반,4,일반,9,3.5,11,5,91.7,11.0,건조,맑음,464.0,가쉬호크케이턴,2021-04-27(5세),암,함승원,한국,투아너앤드서브,서울경마공원
0,유니카,53912,080512,70265.0,3,5,일반,20251101,1400,일반,일반,4,일반,2,3.5,11,5,88.9,11.0,건조,맑음,464.0,반지의장미,2023-03-28(3세),암,이건행,한국,한센,서울경마공원
0,관악산원더풀,51619,080582,70197.0,3,6,일반,20251101,1400,일반,일반,4,일반,1,3.5,11,5,87.8,11.0,건조,맑음,474.0,헤일리즈롤리팝,2022-03-25(4세),암,손병석,한국,머스킷맨,흙마축산
0,시크릿울프,51208,080547,70161.0,3,9,일반,20251101,1400,일반,일반,4,일반,4,3.5,11,5,89.6,11.0,건조,맑음,465.0,에스키모즈베스트,2022-04-21(4세),암,(주)나스카,한국,한센,서울경마공원
0,포에틱누비,47175,080530,70165.0,3,10,일반,20251101,1400,일반,일반,4,일반,6,3.5,11,5,89.8,11.0,건조,맑음,514.0,누비퀸,2021-04-15(5세),암,천병득,한국,퍼지,서울경마공원
0,선더여걸,1412240,080603,70247.0,3,11,일반,20251101,1400,일반,일반,4,일반,8,3.5,11,5,91.4,11.0,건조,맑음,456.0,선주공주,2021-03-13(5세),암,조병해,한국,선더모카신,서울경마공원
0,글로리퀸,52314,080602,70264.0,3,1,일반,20251101,1700,일반,일반,5,일반,8,2.6,11,5,113.8,11.0,건조,맑음,468.0,스테파니갓이븐,2022-03-25(4세),암,(주)디알엠씨티,한국,크리솔라이트,청림목장
0,그로우,45359,080513,70170.0,3,3,일반,20251101,1700,일반,일반,5,일반,6,2.6,11,5,113.6,11.0,건조,맑음,482.0,대효,2020-03-26(6세),암,배석두,한국,선더모카신,(주)궁평캠프
0,애플스타일,52161,080562,70179.0,3,4,일반,20251101,1700,일반,일반,5,일반,9,2.6,11,5,114.1,11.0,건조,맑음,495.0,은빛환희,2022-02-10(4세),수,선형조,한국,투아너앤드서브,나스카팜
0,학산대세,47264,080614,70145.0,3,6,일반,20251101,1700,일반,일반,5,일반,7,2.6,11,5,113.8,11.0,건조,맑음,455.0,질풍대세,2021-01-20(5세),암,황봉기,한국,사우스비치,서울경마공원
0,붉은태양,47547,080611,70225.0,3,7,일반,20251101,1700,일반,일반,5,일반,2,2.6,11,5,112.4,11.0,건조,맑음,481.0,터프한걸,2021-05-26(5세),거,굿원,한국,지금이순간,서울경마공원
0,그래티튜드,46161,080588,70167.0,3,8,일반,20251101,1700,일반,일반,5,일반,3,2.6,11,5,112.6,11.0,건조,맑음,455.0,캐칭업,2020-04-30(6세),암,(주)일진코스메틱,한국,파워블레이드,서울경마공원
0,뷰티풀화성,47435,080612,70181.0,3,9,일반,20251101,1700,일반,일반,5,일반,5,2.6,11,5,113.5,11.0,건조,맑음,447.0,다이아몬드브리나,2021-04-15(5세),거,명마조합,한국,투아너앤드서브,서울경마공원
0,당대초월,47268,080582,70306.0,3,10,일반,20251101,1700,일반,일반,5,일반,1,2.6,11,5,112.3,11.0,건조,맑음,459.0,황금물결,2021-02-25(5세),거,죽마조합,한국,섀클포드,서울경마공원
0,비트도깨비,51882,080533,70167.0,3,11,일반,20251101,1700,일반,일반,5,일반,11,2.6,11,5,115.5,11.0,건조,맑음,429.0,수호천사,2022-02-27(4세),암,양진영,한국,파이널보스,운주승마클럽
0,퍼펙트다나은,51567,080476,70170.0,3,1,일반,20251101,1300,일반,일반,6,일반,1,1.5,11,5,81.4,11.0,건조,맑음,466.0,홀리워크,2022-03-24(4세),거,이진경,한국,프리덤차일드,서울경마공원
0,제이원파워,50876,080578,70179.0,3,2,일반,20251101,1300,일반,일반,6,일반,3,1.5,11,5,82.0,11.0,건조,맑음,438.0,제이원,2022-02-15(4세),수,박정재,한국,더킹,흙마축산
0,알리페르,51395,080438,70264.0,3,3,일반,20251101,1300,일반,일반,6,일반,9,1.5,11,5,84.3,11.0,건조,맑음,432.0,텔미허니,2022-03-12(4세),암,김정철,한국,오버애널라이즈,서울경마공원
0,질풍아,53111,080602,70148.0,3,4,일반,20251101,1300,일반,일반,6,일반,2,1.5,11,5,81.6,11.0,건조,맑음,486.0,퀵페이,2023-03-24(3세),수,손병철,한국,TAPWRIT,렛츠런팜장수
0,세명스트롱,54100,080616,70168.0,3,6,일반,20251101,1300,일반,일반,6,일반,5,1.5,11,5,82.4,11.0,건조,맑음,482.0,쾌도신화,2022-04-17(4세),수,이기철,한국,모던카우보이,밀레니엄팜
0,터보삭스,54025,080588,70181.0,3,7,일반,20251101,1300,일반,일반,6,일반,10,1.5,11,5,84.4,11.0,건조,맑음,436.0,SHE'S OUR ANGEL,2021-03-01(5세),암,김창식,미국,MO TOWN,궁평캠프
0,카리즈마,46118,080337,70150.0,3,9,일반,20251101,1300,일반,일반,6,일반,7,1.5,11,5,83.1,11.0,건조,맑음,450.0,리틀소시에,2020-02-17(6세),거,투애니포,한국,선더모카신,서울경마공원
0,안양쓰나미,47535,080417,70103.0,3,10,일반,20251101,1300,일반,일반,6,일반,4,1.5,11,5,82.3,11.0,건조,맑음,497.0,미스윈,2021-03-15(5세),암,이상진,한국,선더모카신,서울경마공원
0,퀸매스터리,54244,080603,70117.0,3,1,일반,20251101,1300,일반,일반,7,일반,10,5.2,11,4,84.6,11.0,건조,맑음,451.0,PRINCESS CHAR,2021-01-23(5세),암,양경필,미국,MASTERY,대한목장
0,울트라삭스,45476,080562,70174.0,3,2,일반,20251101,1300,일반,일반,7,일반,6,5.2,11,4,83.4,11.0,건조,맑음,455.0,그레이스필,2020-03-04(6세),암,김창식,한국,올드패션드,서울경마공원
0,거센빅맨,54782,080588,70181.0,3,3,일반,20251101,1300,일반,일반,7,일반,2,5.2,11,4,81.9,11.0,건조,맑음,461.0,AVIE'S TALE,2022-05-05(4세),수,강석대,미국,INSTAGRAND,(주)궁평캠프
0,빈체로큐,50849,080550,70165.0,3,4,일반,20251101,1300,일반,일반,7,일반,5,5.2,11,4,83.1,11.0,건조,맑음,485.0,흥부자,2022-01-20(4세),거,오종택,한국,한센,서울경마공원
0,글로벌파로아,55428,080417,70148.0,3,5,일반,20251101,1300,일반,일반,7,일반,3,5.2,11,4,82.4,11.0,건조,맑음,455.0,HARVEST START,2022-08-30(4세),거,장재형,호주,AMERICAN PHAROAH,서울경마공원
0,캔버스엔고,47552,080405,70167.0,3,6,일반,20251101,1300,일반,일반,7,일반,7,5.2,11,4,83.5,11.0,건조,맑음,483.0,행복거탑,2021-04-15(5세),거,류민수,한국,올드패션드,서울경마공원
0,하남엘도라도,54662,080602,70145.0,3,7,일반,20251101,1300,일반,일반,7,일반,4,5.2,11,4,82.4,11.0,건조,맑음,515.0,QUEEN PAULINE,2022-05-10(4세),수,송한우,미국,MISSION IMPAZIBLE,태극호스파크
0,원평타운,45302,080622,70148.0,3,8,일반,20251101,1300,일반,일반,7,일반,11,5.2,11,4,84.8,11.0,건조,맑음,534.0,시어리어슬리마인,2020-02-23(6세),수,김용재,한국,MO TOWN,서울경마공원
0,우승할결심,54675,080547,70179.0,3,9,일반,20251101,1300,일반,일반,7,일반,9,5.2,11,4,83.9,11.0,건조,맑음,499.0,CRY AT MY WEDDING,2022-04-12(4세),수,(주)나스카,미국,KHOZAN,서울경마공원
0,원더풀에이원,54727,080513,70149.0,3,10,일반,20251101,1300,일반,일반,7,일반,1,5.2,11,4,81.8,11.0,건조,맑음,489.0,BONJOUR BELLE,2022-03-15(4세),수,임영수,미국,LORD NELSON,서울경마공원
0,글로벌컴퓨팅,56592,080616,70182.0,3,11,일반,20251101,1300,일반,일반,7,일반,8,5.2,11,4,83.8,11.0,건조,맑음,531.0,HOT DIXIE DAME,2022-04-22(4세),거,장재형,미국,CLOUD COMPUTING,서울경마공원
0,남산벨트,60361,080512,70265.0,3,2,일반,20251101,1600,일반,일반,8,일반,1,2.2,10,4,103.9,10.0,건조,맑음,497.0,MY AUNT BETH,2023-02-20(3세),암,이강운,미국,BEAU LIAM,서울경마공원
0,테마탄생,46012,080616,70225.0,3,4,일반,20251101,1600,일반,일반,8,일반,4,2.2,10,4,104.2,10.0,건조,맑음,470.0,미스트래블린,2020-03-06(6세),거,김길리,한국,테이크차지인디,서울경마공원
0,히어로전사,46688,080588,70306.0,3,5,일반,20251101,1600,일반,일반,8,일반,8,2.2,10,4,105.4,10.0,건조,맑음,489.0,제이알스타,2021-02-15(5세),거,임재형,한국,프로스펙티브,서울경마공원
0,리걸하이,45841,080598,70248.0,3,6,일반,20251101,1600,일반,일반,8,일반,6,2.2,10,4,104.7,10.0,건조,맑음,469.0,캡티브,2020-03-29(6세),암,강균호,한국,지롤라모,서울경마공원
0,정성바이스,45704,080530,70165.0,3,7,일반,20251101,1600,일반,일반,8,일반,9,2.2,10,4,105.6,10.0,건조,맑음,455.0,바이스댄서,2020-03-08(6세),거,전성열,한국,올드패션드,궁평목장
0,레전드선,46901,080621,70177.0,3,8,일반,20251101,1600,일반,일반,8,일반,3,2.2,10,4,104.1,10.0,건조,맑음,500.0,광야일출,2021-03-15(5세),거,양순희,한국,지롤라모,서울경마공원
0,글로벌하트,58005,080405,70182.0,3,10,일반,20251101,1600,일반,일반,8,일반,10,2.2,10,4,106.6,10.0,건조,맑음,493.0,SPRING CHARM,2022-08-24(4세),암,장재형,호주,AMERICAN PHAROAH,렛츠런팜장수
0,천행챗,46694,080434,70144.0,3,1,일반,20251101,1200,일반,일반,9,일반,3,4.0,11,4,75.6,11.0,건조,맑음,446.0,어맨다녹스,2021-02-08(5세),암,조금제,한국,미스치비어슬리,서울경마공원
0,벌교차돌,50260,080438,70145.0,3,4,일반,20251101,1200,일반,일반,9,일반,2,4.0,11,4,75.6,11.0,건조,맑음,479.0,대싱플래티넘,2021-03-27(5세),암,유성훈,한국,언캡처드,서울경마공원
0,화산귀환,46779,080614,70164.0,3,5,일반,20251101,1200,일반,일반,9,일반,6,4.0,11,4,76.5,11.0,건조,맑음,505.0,오버파워,2021-03-17(5세),수,씨유네트워크,한국,프리덤차일드,서울경마공원
0,글로리앤아너,45892,080529,70170.0,3,6,일반,20251101,1200,일반,일반,9,일반,11,4.0,11,4,77.7,11.0,건조,맑음,434.0,벤트온글로리,2020-04-30(6세),암,명마조합,한국,투아너앤드서브,(주)궁평캠프
0,굿카보,45852,080405,70117.0,3,7,일반,20251101,1200,일반,일반,9,일반,9,4.0,11,4,77.0,11.0,건조,맑음,506.0,해피댄서,2020-03-30(6세),거,김지훈,한국,카우보이칼,서울경마공원
0,울트라망치,47082,080530,70200.0,3,9,일반,20251101,1200,일반,일반,9,일반,10,4.0,11,4,77.3,11.0,건조,맑음,514.0,엘러벨,2021-04-09(5세),수,선형조,한국,위드디스팅션,서울경마공원
0,라온더케이샤,50837,080486,70095.0,3,10,일반,20251101,1200,일반,일반,9,일반,4,4.0,11,4,75.9,11.0,건조,맑음,468.0,그랜드비전,2022-01-25(4세),암,라온랜드(주),한국,머스킷맨,서울경마공원
0,파이널고,46888,080562,70150.0,3,11,일반,20251101,1200,일반,일반,9,일반,7,4.0,11,4,76.6,11.0,건조,맑음,486.0,대효,2021-03-25(5세),거,럭키,한국,한센,서울경마공원
0,베스트선,45369,080513,70115.0,3,3,일반,20251101,1200,일반,일반,10,일반,7,2.3,11,3,75.4,11.0,건조,맑음,488.0,아이월이프유월,2020-02-28(6세),거,베스트샤인조합,한국,테이크차지인디,서울경마공원
0,금세,47000,080515,70164.0,3,4,일반,20251101,1200,일반,일반,10,일반,4,2.3,11,3,74.9,11.0,건조,맑음,517.0,창세,2021-03-17(5세),수,이종천,한국,페더럴리스트,청림목장
0,아마존킹,43864,080609,70265.0,3,5,일반,20251101,1200,일반,일반,10,일반,3,2.3,11,3,74.6,11.0,건조,맑음,446.0,시크릿랩소디,2019-04-06(7세),거,허훈,한국,선더모카신,서울경마공원
0,댄싱위즈,54049,080578,70306.0,3,7,일반,20251101,1200,일반,일반,10,일반,5,2.3,11,3,75.1,11.0,건조,맑음,476.0,STEELY MAGNOLIA,2021-04-18(5세),수,최몽주,미국,KANTHAROS,서울경마공원
0,한센브레이싱,51084,080562,70182.0,3,9,일반,20251101,1200,일반,일반,10,일반,1,2.3,11,3,74.3,11.0,건조,맑음,409.0,임브레이싱크리시,2022-03-30(4세),암,(주)자성실업,한국,한센,서울경마공원
0,만대로,1412322,080614,70096.0,3,1,일반,20251101,1800,일반,일반,11,일반,1,16.2,11,2,117.0,11.0,건조,흐림,472.0,고운짓,2021-03-15(5세),수,최성룡,한국,아임유어파더,서울경마공원
0,럭키파티,46791,080515,70164.0,3,2,일반,20251101,1800,일반,일반,11,일반,9,16.2,11,2,118.6,11.0,건조,흐림,512.0,몬스터퀸,2021-02-07(5세),수,럭키팜,한국,퍼지,서울경마공원
0,스퍼트빗,53093,080417,70148.0,3,3,일반,20251101,1800,일반,일반,11,일반,11,16.2,11,2,119.1,11.0,건조,흐림,498.0,SILVER LULLABY,2021-02-09(5세),수,(주)디알엠씨티,미국,TIZNOW,서울경마공원
0,이클립스더킹,51568,080366,70160.0,3,4,일반,20251101,1800,일반,일반,11,일반,3,16.2,11,2,117.2,11.0,건조,흐림,517.0,템파르니요,2022-04-14(4세),수,조한수,한국,섀클포드,서울경마공원
0,점순이고,45626,080562,70149.0,3,6,일반,20251101,1800,일반,일반,11,일반,5,16.2,11,2,117.4,11.0,건조,흐림,474.0,강공알파,2020-03-17(6세),암,럭키,한국,페더럴리스트,청림목장
0,신의이름,52503,080618,70225.0,3,7,일반,20251101,1800,일반,일반,11,일반,8,16.2,11,2,118.6,11.0,건조,흐림,453.0,SNACK SHACK,2021-01-26(5세),거,김진태a,미국,PALACE MALICE,서울경마공원
0,강나루,51286,080337,70163.0,3,9,일반,20251101,1800,일반,일반,11,일반,2,16.2,11,2,117.1,11.0,건조,흐림,519.0,금순이엄지,2022-01-28(4세),수,배태곤,한국,레볼루셔너리,서울경마공원
0,위즈러너,54008,080602,70306.0,3,10,일반,20251101,1800,일반,일반,11,일반,10,16.2,11,2,118.8,11.0,건조,흐림,488.0,ABATIS,2021-04-07(5세),거,최몽주,미국,VINO ROSSO,서울경마공원
0,서니로드,47184,080513,70247.0,3,11,일반,20251101,1800,일반,일반,11,일반,4,16.2,11,2,117.2,11.0,건조,흐림,480.0,픽셔널리티,2021-04-20(5세),수,김길중,한국,투아너앤드서브,서울경마공원
0,대한시대,53778,080602,70174.0,2,1,일반,20251102,1200,일반,루키,1,일반,12,22.7,12,6,80.3,12.0,양호,맑음,505.0,검화,2023-04-09(3세),수,이종수,한국,카우보이칼,서울경마공원
0,팡팡대로,53227,080616,70225.0,2,2,일반,20251102,1200,일반,루키,1,일반,11,22.7,12,6,79.9,12.0,양호,맑음,472.0,루쓰리스퀄리티,2023-04-04(3세),거,(주)나스카,한국,FROSTED,서울경마공원
0,빈센트알렉스,52923,080513,70293.0,2,3,일반,20251102,1200,일반,루키,1,일반,8,22.7,12,6,78.0,12.0,양호,맑음,459.0,베스트캠프,2023-02-22(3세),수,신봉훈,한국,파워블레이드,서울경마공원
0,새내라니아,53343,080438,70248.0,2,4,일반,20251102,1200,일반,루키,1,일반,10,22.7,12,6,79.9,12.0,양호,맑음,499.0,메니체리,2023-03-19(3세),암,문금철,한국,섀클포드,서울경마공원
0,플래시주드,52893,080550,70177.0,2,5,일반,20251102,1200,일반,루키,1,일반,9,22.7,12,6,78.0,12.0,양호,맑음,464.0,헤이주드,2023-02-17(3세),암,최상일,한국,플래시백,서울경마공원
0,용비교,54308,080476,70157.0,2,6,일반,20251102,1200,일반,루키,1,일반,3,22.7,12,6,77.1,12.0,양호,맑음,446.0,파크블레이드,2023-03-02(3세),암,정성진,한국,나이트러스,서울경마공원
0,클러치매직,53493,080582,70244.0,2,7,일반,20251102,1200,일반,루키,1,일반,4,22.7,12,6,77.2,12.0,양호,맑음,502.0,템파르니요,2023-04-12(3세),수,홍애란,한국,언캡처드,서울경마공원
0,콩코드코디,53888,080361,70248.0,2,8,일반,20251102,1200,일반,루키,1,일반,1,22.7,12,6,75.6,12.0,양호,맑음,484.0,라스트코디,2023-04-22(3세),수,씨유네트워크,한국,콩코드포인트,서울경마공원
0,월드타이거,54872,080405,70165.0,2,9,일반,20251102,1200,일반,루키,1,일반,6,22.7,12,6,77.7,12.0,양호,맑음,495.0,펠리시티,2023-03-13(3세),수,김형란,한국,라이언메탈,렛츠런팜장수
0,청산돌풍,53240,080487,70181.0,2,10,일반,20251102,1200,일반,루키,1,일반,2,22.7,12,6,77.1,12.0,양호,맑음,445.0,올백,2023-03-17(3세),수,황은호,한국,섀클포드,서울경마공원
0,파카샤인,53712,080486,70182.0,2,11,일반,20251102,1200,일반,루키,1,일반,5,22.7,12,6,77.3,12.0,양호,맑음,494.0,윌투샤인,2023-04-12(3세),거,디디에스코리아(주),한국,올드패션드,서울경마공원
0,은파부스터,54868,080588,70167.0,2,12,일반,20251102,1200,일반,루키,1,일반,7,22.7,12,6,77.9,12.0,양호,맑음,499.0,럭키뮤직,2023-03-27(3세),수,이미경,한국,지몰로지스트,서울경마공원
0,라온플레어,53077,080533,70095.0,2,1,일반,20251102,1300,일반,일반,2,일반,10,1.4,11,6,87.3,11.0,양호,맑음,468.0,라온카리스,2023-02-14(3세),암,손천수,한국,머스킷맨,서울경마공원
